1.671671671671671744e+00	-2.532192674156847900e-01
1.681681681681681750e+00	-2.627629324775447861e-01
1.691691691691691757e+00	-2.709266226460201321e-01
1.701701701701701763e+00	-2.776562850687827044e-01
1.711711711711711770e+00	-2.828981449188572306e-01
1.721721721721721776e+00	-2.865989177616059536e-01
1.731731731731731783e+00	-2.887060270107845161e-01
1.741741741741741789e+00	-2.891678257359940329e-01
1.751751751751751796e+00	-2.879338220639471313e-01
1.761761761761761802e+00	-2.849549073982455827e-01
1.771771771771771808e+00	-2.801835866671982256e-01
1.781781781781781815e+00	-2.735742097964691810e-01
1.791791791791791821e+00	-2.650832035931207642e-01
1.801801801801801828e+00	-2.546693032199142115e-01
1.811811811811811834e+00	-2.422937824335794632e-01
1.821821821821821841e+00	-2.279206817582146716e-01
1.831831831831831847e+00	-2.115170337648833443e-01
1.841841841841841854e+00	-1.930530846311359072e-01
1.851851851851851860e+00	-1.725025111591414473e-01
1.861861861861861867e+00	-1.498426324388411057e-01
1.871871871871871873e+00	-1.250546153526340687e-01
1.881881881881881879e+00	-9.812367313074506214e-02
1.891891891891891886e+00	-6.903925618139322706e-02
1.901901901901901892e+00	-3.779523443750060219e-02
1.911911911911911899e+00	-4.390070481257286883e-03
1.921921921921921905e+00	3.117301726985183263e-02
1.931931931931931912e+00	6.888590200779703965e-02
1.941941941941941918e+00	1.087354072752195200e-01
1.951951951951951925e+00	1.507031776402971701e-01
1.961961961961961931e+00	1.947655619118862924e-01
1.971971971971971938e+00	2.408935094690894951e-01
1.981981981981981944e+00	2.890524802451218678e-01
1.991991991991991950e+00	3.392023688693333594e-01
2.002002002002002179e+00	3.912974434335422247e-01
2.012012012012012185e+00	4.452862993096646238e-01
2.022022022022022192e+00	5.011118284050418703e-01
2.032032032032032198e+00	5.587112041998237855e-01
2.042042042042042205e+00	6.180158828677306815e-01
2.052052052052052211e+00	6.789516207372223722e-01
2.062062062062062218e+00	7.414385083048982139e-01
2.072072072072072224e+00	8.053910209669192799e-01
2.082082082082082231e+00	8.707180865874302178e-01
2.092092092092092237e+00	9.373231699756112700e-01
2.102102102102102243e+00	1.005104374295057612e+00
2.112112112112112250e+00	1.073954559381031348e+00
2.122122122122122256e+00	1.143761476892644957e+00
2.132132132132132263e+00	1.214407922178486032e+00
2.142142142142142269e+00	1.285771902685719503e+00
2.152152152152152276e+00	1.357726822694332647e+00
2.162162162162162282e+00	1.430141684110080025e+00
2.172172172172172289e+00	1.502881303002120639e+00
2.182182182182182295e+00	1.575806541524115145e+00
2.192192192192192302e+00	1.648774554811242021e+00
2.202202202202202308e+00	1.721639052399727143e+00
2.212212212212212314e+00	1.794250573670963744e+00
2.222222222222222321e+00	1.866456776778345317e+00
2.232232232232232327e+00	1.938102740472499308e+00
2.242242242242242334e+00	2.009031278199230108e+00
2.252252252252252340e+00	2.079083263804480719e+00
2.262262262262262347e+00	2.148097968142205438e+00
2.272272272272272353e+00	2.215913405844126327e+00
2.282282282282282360e+00	2.282366691475081755e+00
2.292292292292292366e+00	2.347294404264301804e+00
2.302302302302302373e+00	2.410532960571387218e+00
2.312312312312312379e+00	2.471918993216069449e+00
2.322322322322322385e+00	2.531289736773469912e+00
2.332332332332332392e+00	2.588483417910935724e+00
2.342342342342342398e+00	2.643339649819549830e+00
2.352352352352352405e+00	2.695699829772263190e+00
2.362362362362362411e+00	2.745407538822197679e+00
2.372372372372372418e+00	2.792308942638333402e+00
2.382382382382382424e+00	2.836253192462149020e+00
2.392392392392392431e+00	2.877092825157576694e+00
2.402402402402402437e+00	2.914684161317833144e+00
2.412412412412412444e+00	2.948887700386847666e+00
2.422422422422422450e+00	2.979568511749261628e+00
2.432432432432432456e+00	3.006596620742446824e+00
2.442442442442442463e+00	3.029847388545620301e+00
2.452452452452452469e+00	3.049201884905889948e+00
2.462462462462462476e+00	3.064547252668073707e+00
2.472472472472472482e+00	3.075777063085305407e+00
2.482482482482482489e+00	3.082791660899881325e+00
2.492492492492492495e+00	3.085498498199171991e+00
2.502502502502502502e+00	3.083812456069403574e+00
2.512512512512512508e+00	3.077656153090639002e+00
2.522522522522522515e+00	3.066960239739592087e+00
2.532532532532532521e+00	3.051663677792561202e+00
2.542542542542542527e+00	3.031714003849210748e+00
2.552552552552552534e+00	3.007067576128582331e+00
2.562562562562562540e+00	2.977689803722035844e+00
2.572572572572572547e+00	2.943555357523296223e+00
2.582582582582582553e+00	2.904648362093738001e+00
2.592592592592592560e+00	2.860962567761089037e+00
2.602602602602602566e+00	2.812501502291958833e+00
2.612612612612612573e+00	2.759278601522925367e+00
2.622622622622622579e+00	2.701317318381170729e+00
2.632632632632632586e+00	2.638651209773784867e+00
2.642642642642642592e+00	2.571324000874764426e+00
2.652652652652652598e+00	2.499389626390343011e+00
2.662662662662662605e+00	2.422912248436359661e+00
2.672672672672672611e+00	2.341966250715997067e+00
2.682682682682682618e+00	2.256636208742039962e+00
2.692692692692692624e+00	2.167016835904976180e+00
2.702702702702702631e+00	2.073212905246246684e+00
2.712712712712712637e+00	1.975339146855187300e+00
2.722722722722722644e+00	1.873520120867892436e+00
2.732732732732732650e+00	1.767890066106873270e+00
2.742742742742742657e+00	1.658592724461292578e+00
2.752752752752752663e+00	1.545781141168997896e+00
2.762762762762762669e+00	1.429617441223100860e+00
2.772772772772772676e+00	1.310272582187559598e+00
2.782782782782782682e+00	1.187926083767718133e+00
2.792792792792792689e+00	1.062765734543094753e+00
2.802802802802802695e+00	9.349872763305965284e-01
2.812812812812812702e+00	8.047940667067345899e-01
2.822822822822822708e+00	6.723967202769662865e-01
2.832832832832832715e+00	5.380127293391431254e-01
2.842842842842842721e+00	4.018660646457056229e-01
2.852852852852852727e+00	2.641867570258592535e-01
2.862862862862862734e+00	1.252104606841732970e-01
2.872872872872872740e+00	-1.482200095422327168e-02
2.882882882882882747e+00	-1.556651059296869088e-01
2.892892892892892753e+00	-2.970691199926804860e-01
2.902902902902902760e+00	-4.387805973862676789e-01
2.912912912912912766e+00	-5.805428950991859960e-01
2.922922922922922773e+00	-7.220966994784504545e-01
2.932932932932932779e+00	-8.631805640484799813e-01
2.942942942942942786e+00	-1.003531457344847055e+00
2.952952952952952792e+00	-1.142885319533837984e+00
2.962962962962962798e+00	-1.280977626555484639e+00
2.972972972972972805e+00	-1.417543960496504329e+00
2.982982982982982811e+00	-1.552320584871699438e+00
2.992992992992992818e+00	-1.685045023467419245e+00
3.003003003003002824e+00	-1.815456641378803582e+00
3.013013013013012831e+00	-1.943297226854127979e+00
3.023023023023022837e+00	-2.068311572544355936e+00
3.033033033033032844e+00	-2.190248054744222017e+00
3.043043043043042850e+00	-2.308859209202928309e+00
3.053053053053052857e+00	-2.423902302077806326e+00
3.063063063063062863e+00	-2.535139894603269717e+00
3.073073073073072869e+00	-2.642340400049658200e+00
3.083083083083082876e+00	-2.745278631553166537e+00
3.093093093093092882e+00	-2.843736339407520575e+00
3.103103103103102889e+00	-2.937502736422094252e+00
3.113113113113112895e+00	-3.026375009968128360e+00
3.123123123123122902e+00	-3.110158819356114268e+00
3.133133133133132908e+00	-3.188668777211878247e+00
3.143143143143142915e+00	-3.261728913547604414e+00
3.153153153153152921e+00	-3.329173121255864842e+00
3.163163163163162928e+00	-3.390845581790689067e+00
3.173173173173172934e+00	-3.446601169838721113e+00
3.183183183183182940e+00	-3.496305835826376995e+00
3.193193193193192947e+00	-3.539836965154970816e+00
3.203203203203202953e+00	-3.577083713105273066e+00
3.213213213213213404e+00	-3.607947314405629768e+00
3.223223223223223410e+00	-3.632341366513585523e+00
3.233233233233233417e+00	-3.650192085719748292e+00
3.243243243243243423e+00	-3.661438535244386561e+00
3.253253253253253430e+00	-3.666032824561590964e+00
3.263263263263263436e+00	-3.663940279253055987e+00
3.273273273273273443e+00	-3.655139580762876150e+00
3.283283283283283449e+00	-3.639622875496721033e+00
3.293293293293293456e+00	-3.617395852782542498e+00
3.303303303303303462e+00	-3.588477791286027507e+00
3.313313313313313468e+00	-3.552901573551523029e+00
3.323323323323323475e+00	-3.510713668418520950e+00
3.333333333333333481e+00	-3.461974081144286064e+00
3.343343343343343488e+00	-3.406756271145160220e+00
3.353353353353353494e+00	-3.345147037351702046e+00
3.363363363363363501e+00	-3.277246371256446800e+00
3.373373373373373507e+00	-3.203167277817026815e+00
3.383383383383383514e+00	-3.123035564461872138e+00
3.393393393393393520e+00	-3.036989598530046575e+00
3.403403403403403527e+00	-2.945180033561147770e+00
3.413413413413413533e+00	-2.847769504935137697e+00
3.423423423423423539e+00	-2.744932295445170478e+00
3.433433433433433546e+00	-2.636853971469159674e+00
3.443443443443443552e+00	-2.523730990486979575e+00
3.453453453453453559e+00	-2.405770280770498371e+00
3.463463463463463565e+00	-2.283188794151968182e+00
3.473473473473473572e+00	-2.156213032853222522e+00
3.483483483483483578e+00	-2.025078551432746288e+00
3.493493493493493585e+00	-1.890029434980285750e+00
3.503503503503503591e+00	-1.751317754758594969e+00
3.513513513513513598e+00	-1.609203002559506768e+00
3.523523523523523604e+00	-1.463951505105763440e+00
3.533533533533533610e+00	-1.315835819891585601e+00
3.543543543543543617e+00	-1.165134113913104841e+00
3.553553553553553623e+00	-1.012129526794210532e+00
3.563563563563563630e+00	-8.571095198646425661e-01
3.573573573573573636e+00	-7.003652127938341243e-01
3.583583583583583643e+00	-5.421907094275564276e-01
3.593593593593593649e+00	-3.828824145129938183e-01
3.603603603603603656e+00	-2.227383430326951297e-01
3.613613613613613662e+00	-6.205742389783652779e-02
3.623623623623623669e+00	9.886120022295408205e-02
3.633633633633633675e+00	2.597188751424251985e-01
3.643643643643643681e+00	4.202181376478988373e-01
3.653653653653653688e+00	5.800634164246534219e-01
3.663663663663663694e+00	7.389617295788988294e-01
3.673673673673673701e+00	8.966233769284622790e-01
3.683683683683683707e+00	1.052762625233188754e+00
3.693693693693693714e+00	1.207098384545956193e+00
3.703703703703703720e+00	1.359354873879010439e+00
3.713713713713713727e+00	1.509262274399768566e+00
3.723723723723723733e+00	1.656557368394112162e+00
3.733733733733733740e+00	1.800984162264632538e+00
3.743743743743743746e+00	1.942294491865616202e+00
3.753753753753753752e+00	2.080248608515727682e+00
3.763763763763763759e+00	2.214615744073550552e+00
3.773773773773773765e+00	2.345174653510215812e+00
3.783783783783783772e+00	2.471714133466880625e+00
3.793793793793793778e+00	2.594033515343234786e+00
3.803803803803803785e+00	2.711943131525855755e+00
3.813813813813813791e+00	2.825264753432316311e+00
3.823823823823823798e+00	2.933832000118158145e+00
3.833833833833833804e+00	3.037490716268984148e+00
3.843843843843843811e+00	3.136099318478883902e+00
3.853853853853853817e+00	3.229529108799024772e+00
3.863863863863863823e+00	3.317664554626024831e+00
3.873873873873873830e+00	3.400403534088982216e+00
3.883883883883883836e+00	3.477657546185856319e+00
3.893893893893893843e+00	3.549351885014656816e+00
3.903903903903903849e+00	3.615425777541942054e+00
3.913913913913913856e+00	3.675832484450352933e+00
3.923923923923923862e+00	3.730539363707900513e+00
3.933933933933933869e+00	3.779527896604609527e+00
3.943943943943943875e+00	3.822793676105823213e+00
3.953953953953953881e+00	3.860346357476722723e+00
3.963963963963963888e+00	3.892209571238016697e+00
3.973973973973973894e+00	3.918420798619095091e+00
3.983983983983983901e+00	3.939031209780896603e+00
3.993993993993993907e+00	3.954105465186814605e+00
4.004004004004004358e+00	3.963721480605253422e+00
4.014014014014014364e+00	3.967970156332058185e+00
4.024024024024024371e+00	3.966955071324447690e+00
4.034034034034034377e+00	3.960792143039894686e+00
4.044044044044044384e+00	3.949609253873557879e+00
4.054054054054054390e+00	3.933545845185908441e+00
4.064064064064064397e+00	3.912752480007730238e+00
4.074074074074074403e+00	3.887390375602645332e+00
4.084084084084084409e+00	3.857630907157257205e+00
4.094094094094094416e+00	3.823655083955562084e+00
4.104104104104104422e+00	3.785652999477400638e+00
4.114114114114114429e+00	3.743823256940091326e+00
4.124124124124124435e+00	3.698372371877400866e+00
4.134134134134134442e+00	3.649514153421008711e+00
4.144144144144144448e+00	3.597469066015836603e+00
4.154154154154154455e+00	3.542463573362115259e+00
4.164164164164164461e+00	3.484729466433651890e+00
4.174174174174174468e+00	3.424503177472986160e+00
4.184184184184184474e+00	3.362025081910018365e+00
4.194194194194194480e+00	3.297538790191235858e+00
4.204204204204204487e+00	3.231290431541133934e+00
4.214214214214214493e+00	3.163527931706541008e+00
4.224224224224224500e+00	3.094500286757174479e+00
4.234234234234234506e+00	3.024456835032901303e+00
4.244244244244244513e+00	2.953646529338679105e+00
4.254254254254254519e+00	2.882317211492869014e+00
4.264264264264264526e+00	2.810714891332799059e+00
4.274274274274274532e+00	2.739083032273538443e+00
4.284284284284284539e+00	2.667661845501653417e+00
4.294294294294294545e+00	2.596687594865155990e+00
4.304304304304304551e+00	2.526391914494257041e+00
4.314314314314314558e+00	2.457001141154504520e+00
4.324324324324324564e+00	2.388735663295117106e+00
4.334334334334334571e+00	2.321809288710142027e+00
4.344344344344344577e+00	2.256428632679305935e+00
4.354354354354354584e+00	2.192792528398751273e+00
4.364364364364364590e+00	2.131091461449499125e+00
4.374374374374374597e+00	2.071507029983887804e+00
4.384384384384384603e+00	2.014211432237084765e+00
4.394394394394394610e+00	1.959366982892769338e+00
4.404404404404404616e+00	1.907125659749129287e+00
4.414414414414414622e+00	1.857628682043752200e+00
4.424424424424424629e+00	1.811006121704089145e+00
4.434434434434434635e+00	1.767376548694064464e+00
4.444444444444444642e+00	1.726846711527620482e+00
4.454454454454454648e+00	1.689511253916580857e+00
4.464464464464464655e+00	1.655452468413464828e+00
4.474474474474474661e+00	1.624740087800540023e+00
4.484484484484484668e+00	1.597431114864064083e+00
4.494494494494494674e+00	1.573569691078389621e+00
4.504504504504504681e+00	1.553187004608323374e+00
4.514514514514514687e+00	1.536301237920160379e+00
4.524524524524524693e+00	1.522917555172865534e+00
4.534534534534534700e+00	1.513028129441026159e+00
4.544544544544544706e+00	1.506612209700675775e+00
4.554554554554554713e+00	1.503636227388825519e+00
4.564564564564564719e+00	1.504053942227340457e+00
4.574574574574574726e+00	1.507806626882230772e+00
4.584584584584584732e+00	1.514823289910944171e+00
4.594594594594594739e+00	1.525020936333381316e+00
4.604604604604604745e+00	1.538304865046626446e+00
4.614614614614614752e+00	1.554569002190733240e+00
4.624624624624624758e+00	1.573696269461773545e+00
4.634634634634634764e+00	1.595558986260767975e+00
4.644644644644644771e+00	1.620019304462385623e+00
4.654654654654654777e+00	1.646929674486272477e+00
4.664664664664664784e+00	1.676133341256397902e+00
4.674674674674674790e+00	1.707464868540976122e+00
4.684684684684684797e+00	1.740750690076639629e+00
4.694694694694694803e+00	1.775809685796950310e+00
4.704704704704704810e+00	1.812453781406153430e+00
4.714714714714714816e+00	1.850488569465881694e+00
4.724724724724724823e+00	1.889713950094386918e+00
4.734734734734734829e+00	1.929924789315590861e+00
4.744744744744744835e+00	1.970911593039106791e+00
4.754754754754754842e+00	2.012461194602378267e+00
4.764764764764764848e+00	2.054357453762092334e+00
4.774774774774774855e+00	2.096381964985176261e+00
4.784784784784784861e+00	2.138314772858766144e+00
4.794794794794794868e+00	2.179935092414845954e+00
4.804804804804804874e+00	2.221022032148241010e+00
4.814814814814814881e+00	2.261355317496473116e+00
4.824824824824824887e+00	2.300716012546773381e+00
4.834834834834834894e+00	2.338887237739530889e+00
4.844844844844844900e+00	2.375654881348019831e+00
4.854854854854854906e+00	2.410808302532057912e+00
4.864864864864864913e+00	2.444141023787979261e+00
4.874874874874874919e+00	2.475451410648652928e+00
4.884884884884884926e+00	2.504543336525637987e+00
4.894894894894894932e+00	2.531226830630317615e+00
4.904904904904904939e+00	2.555318706962559361e+00
4.914914914914914945e+00	2.576643172412917071e+00
4.924924924924924952e+00	2.595032412088534191e+00
4.934934934934934958e+00	2.610327150042960120e+00
4.944944944944944965e+00	2.622377183665720146e+00
4.954954954954954971e+00	2.631041890068922307e+00
4.964964964964964977e+00	2.636190702894754434e+00
4.974974974974974984e+00	2.637703558059487641e+00
4.984984984984984990e+00	2.635471307045870848e+00
4.994994994994994997e+00	2.629396096456955600e+00
5.005005005005005003e+00	2.619391712649062232e+00
5.015015015015015010e+00	2.605383890370664535e+00
5.025025025025025016e+00	2.587310584446187445e+00
5.035035035035035023e+00	2.565122203659032429e+00
5.045045045045045029e+00	2.538781806106285455e+00
5.055055055055055035e+00	2.508265255418145045e+00
5.065065065065065042e+00	2.473561337357366163e+00
5.075075075075075048e+00	2.434671836438309533e+00
5.085085085085085055e+00	2.391611572330195390e+00
5.095095095095095061e+00	2.344408395935359657e+00
5.105105105105105068e+00	2.293103145159629985e+00
5.115115115115115074e+00	2.237749560518424996e+00
5.125125125125125081e+00	2.178414160847969239e+00
5.135135135135135087e+00	2.115176079516418284e+00
5.145145145145145094e+00	2.048126861653333464e+00
5.155155155155155100e+00	1.977370223038345642e+00
5.165165165165165106e+00	1.903021771410048579e+00
5.175175175175175113e+00	1.825208691073902489e+00
5.185185185185185119e+00	1.744069391803073632e+00
5.195195195195195126e+00	1.659753123137774899e+00
5.205205205205205132e+00	1.572419555297036808e+00
5.215215215215215139e+00	1.482238328021402873e+00
5.225225225225225145e+00	1.389388568764760468e+00
5.235235235235235152e+00	1.294058381749698228e+00
5.245245245245245158e+00	1.196444309490938940e+00
5.255255255255255165e+00	1.096750768477522398e+00
5.265265265265265171e+00	9.951894607840423568e-01
5.275275275275275177e+00	8.919787634560278899e-01
5.285285285285285184e+00	7.873430975828883405e-01
5.295295295295295190e+00	6.815122790342182935e-01
5.305305305305305197e+00	5.747208528910967562e-01
5.315315315315315203e+00	4.672074136536279454e-01
5.325325325325325210e+00	3.592139133484065772e-01
5.335335335335335216e+00	2.509849596956446605e-01
5.345345345345345223e+00	1.427671065243910631e-01
5.355355355355355229e+00	3.480813864626289278e-02
5.365365365365365236e+00	-7.264364658731976843e-02
5.375375375375375242e+00	-1.793401588119014067e-01
5.385385385385385248e+00	-2.850342330277801928e-01
5.395395395395395255e+00	-3.894803446029482807e-01
5.405405405405405261e+00	-4.924353186890434442e-01
5.415415415415415268e+00	-5.936590318596460802e-01
5.425425425425425274e+00	-6.929151038081767799e-01
5.435435435435435281e+00	-7.899715769778743457e-01
5.445445445445445287e+00	-8.846015820383672512e-01
5.455455455455455294e+00	-9.765839871718775544e-01
5.465465465465465300e+00	-1.065704029187311441e+00
5.475475475475475307e+00	-1.151753924541928820e+00
5.485485485485485313e+00	-1.234533458418039409e+00
5.495495495495495319e+00	-1.313850550075465140e+00
5.505505505505505326e+00	-1.389521792779800036e+00
5.515515515515515332e+00	-1.461372966691113939e+00
5.525525525525525339e+00	-1.529239523187130523e+00
5.535535535535535345e+00	-1.592967039189573164e+00
5.545545545545545352e+00	-1.652411640161223882e+00
5.555555555555555358e+00	-1.707440390544185282e+00
5.565565565565565365e+00	-1.757931650516849631e+00
5.575575575575575371e+00	-1.803775398057239077e+00
5.585585585585585378e+00	-1.844873515413923526e+00
5.595595595595595384e+00	-1.881140039201532055e+00
5.605605605605605390e+00	-1.912501373456537479e+00
5.615615615615615397e+00	-1.938896465109018807e+00
5.625625625625625403e+00	-1.960276941448076293e+00
5.635635635635635410e+00	-1.976607209281319610e+00
5.645645645645645416e+00	-1.987864515612519645e+00
5.655655655655655423e+00	-1.994038969785300264e+00
5.665665665665665429e+00	-1.995133527164525855e+00
5.675675675675675436e+00	-1.991163934550125303e+00
5.685685685685685442e+00	-1.982158637640324628e+00
5.695695695695695449e+00	-1.968158650982255509e+00
5.705705705705705455e+00	-1.949217390966673236e+00
5.715715715715715461e+00	-1.925400472540739649e+00
5.725725725725725468e+00	-1.896785470427110765e+00
5.735735735735735474e+00	-1.863461645748927697e+00
5.745745745745745481e+00	-1.825529639068555587e+00
